title,url,publishedAt,description
[Free] Interesting Text Game RPG Design,https://www.gamedev.net/forums/topic/717441-free-interesting-text-game-rpg-design/,2024-09-03T14:45:39Z,"Hello,I want to share a design that I'm using in my RPG text game. You may have heard about the dictionary method for parsing a command, but might have missed this. I've created some emitters in my development that follow simple and known constructs. I have c…"
"Apple Could Be Working On A New Material For iPhone Cases And Other Accessories, As FineWoven Stock Dwindles",https://wccftech.com/apple-iphone-cases-new-material/,2024-09-03T14:16:41Z,"We are less than a week away from Apple's ""It's Glowtime"" event and last-minute details are shaping up the company's plans for its big iPhone 16 unveiling. We have a pretty decent idea of what users should be looking forward to with the iPhone 16 lineup, but …"
"ET Market Watch: Nifty ends in green for the 14th consecutive session, Sensex ends flat",https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-nifty-ends-in-green-for-the-14th-consecutive-session-sensex-ends-flat/podcast/113032145.cms,2024-09-03T14:16:33Z,"Nifty managed to end positive for the 14th time due to a push by banking heavyweights ICICI Bank and HDFC Bank. The 50-stock index ended at 25,279.85, gaining 1.15 points."
The Great Search: I2S microphone @DigiKey @Adafruit,https://blog.adafruit.com/2024/09/03/the-great-search-i2s-microphone-digikey-adafruit/,2024-09-03T13:36:33Z,On previous Great Searches we’ve looked for analog MEMS mics and I2S Quad ADCs but we haven’t yet done I2S MEMS microphones.These are nifty little all-in-one chips that have a microphone port plus I2S output. All you have to do is send BCLK and LRCLK and 24- …
Stock markets end flat breaking 13 day winning streak,https://www.thehindubusinessline.com/multimedia/video/stock-markets-end-flat-breaking-13-day-winning-streak/article68601101.ece,2024-09-03T13:32:43Z,"The 30-share BSE Sensex shed 4 points to close at 82,555, while the NSE Nifty gained 1 point to settle at 25,279."
The latest Smile 2 trailer finds a pop star cheating death to end a parasitic curse before everyone she loves ends up dead,https://www.joblo.com/smile-2-trailer-horror/,2024-09-03T13:29:02Z,"Parker Finn's Smile 2 trailer finds Naomi Scott's Skye Riley outsmarting a parasitic curse by trying to fake her own death
The post The latest Smile 2 trailer finds a pop star cheating death to end a parasitic curse before everyone she loves ends up dead appe…"
"Govt to sell 6.78% stake in GIC Re via OFS, sets floor price at Rs 395/share",https://economictimes.indiatimes.com/markets/stocks/news/government-to-sell-6-78-stake-in-gic-re-sets-floor-price-at-rs-395/share/articleshow/113030433.cms,2024-09-03T13:23:23Z,The floor price for the issue has been set at Rs 395 per share.
Circle to Search can now scan barcodes and QR codes on your screen,https://www.sammobile.com/news/circle-to-search-scan-barcodes-qr-codes/,2024-09-03T13:06:13Z,"Introduced with the Galaxy S24 series, Google’s Circle to Search is a very nifty feature, and the company is making it better day by day by adding new features to it. Last week, Google upgraded it with the ‘Share’ feature. Now, the company is adding another f…"
"Indices end almost flat, Nifty ends near 25,280; VIX below 14 mark",https://www.business-standard.com/markets/capital-market-news/indices-end-almost-flat-nifty-ends-near-25-280-vix-below-14-mark-124090301040_1.html,2024-09-03T12:35:00Z,"Domestic stock market took a breather today, ending almost flat. Mixed global cues, coupled with a slight slowdown in India's manufacturing activity, tempered investor enthusiasm. However, positive outlooks on monsoon and government capex supported consumptio…"
INR drops lower as greenback firms up,https://www.business-standard.com/markets/capital-market-news/inr-drops-lower-as-greenback-firms-up-124090300966_1.html,2024-09-03T12:02:00Z,"The Indian rupee declined 5 paise to 83.96 (provisional) against the US dollar on Tuesday, tracking a strong greenback against major currencies overseas and a sluggish trend in domestic equities. The US dollar index is advancing to a two-week high on Tuesday …"
Stock market update: Power stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/113027039.cms,2024-09-03T11:56:37Z,The 30-share BSE Sensex closed  down  4.4 points at 82555.44
Tech View: Nifty forms Inside Bar candle on the charts. Here’s how to trade on Wednesday,https://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty-forms-inside-bar-candle-on-the-charts-heres-how-to-trade-on-wednesday/articleshow/113026713.cms,2024-09-03T11:52:23Z,"Nifty ended Tuesday's session flat, forming an Inside Bar pattern on the daily chart. Analysts suggest that the near-term uptrend remains intact, with potential upside targets at 25,800 if it breaks above 25,400. Immediate support is seen at 25,100 levels. Tr…"
Stock market update: Mining stocks mixed as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-falls/articleshow/113026763.cms,2024-09-03T11:51:32Z,The 30-share BSE Sensex closed  down  4.4 points at 82555.44
Stock market update: FMCG stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/113026397.cms,2024-09-03T11:46:27Z,The 30-share BSE Sensex closed  down  4.4 points at 82555.44
Stock market update: Sugar stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/113025887.cms,2024-09-03T11:36:17Z,The 30-share BSE Sensex closed  down  4.4 points at 82555.44
Stock market update: Nifty Realty index falls 0.52%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-falls-0-52/articleshow/113025645.cms,2024-09-03T11:31:12Z,The Nifty Realty index closed 0.52 per cent  down  at 1045.4.
Share market update: Most active stocks of the day in terms of traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/113025425.cms,2024-09-03T11:26:06Z,The NSE Nifty index closed 1.15 points  up  at 25279.85
"Market closes flat amid mixed sentiment; Sensex dips, Nifty extends winning streak",https://www.thehindubusinessline.com/markets/stock-markets/market-closes-flat-amid-mixed-sentiment-sensex-dips-nifty-extends-winning-streak/article68600658.ece,2024-09-03T11:24:36Z,"Trading activity was subdued, with 4,054 stocks traded on the BSE; Advances outnumbered declines, with 2,014 stocks gaining ground compared to 1,926 declining. 114 stocks remained unchanged"
Stock market update: Stocks that hit 52-week lows on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/113025035.cms,2024-09-03T11:15:58Z,"ONGC,  Infosys,  Bajaj Finance,  JSW Steel and  Adani Ports SEZ were among the top losers on NSE in today's trade."
"Despite Wall-To-Wall Media Propaganda To Protect Kamala’s Incompetence, Voters Are Onto Her",https://freerepublic.com/focus/f-news/4262421/posts,2024-09-03T11:14:36Z,"The media have developed a pathological obsession with shielding Vice President Kamala Harris from any criticism or inconvenient fact.. ince a soft coup ousted President Joe Biden as the Democrat nominee in late July, the media have developed a pathological o…"
Domestic funds stay put in equities with sustained inflow in August,https://economictimes.indiatimes.com/markets/stocks/news/domestic-funds-stay-put-in-equities-with-sustained-inflow-in-august/articleshow/113024736.cms,2024-09-03T11:08:26Z,"The 12-month cumulative rolling investment by domestic mutual funds reached a record high of Rs 3.3 lakh crore ($39 billion) in August, according to SEBI data, driven by new opportunities in the primary market including IPOs and qualified institutional placem…"
Stock market update: Nifty Auto index falls 0.14%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-falls-0-14/articleshow/113024345.cms,2024-09-03T11:00:47Z,The Nifty Auto index closed 0.14 per cent  down  at 26034.65.
Rupee falls 5 paise to end at 83.96 against US dollar,https://www.thehindubusinessline.com/economy/rupee-falls-5-paise-to-end-at-8396-against-us-dollar/article68600760.ece,2024-09-03T11:00:25Z,"However, lower crude oil prices in international markets capped the decline in the local unit, forex traders said"
Share market update: Most active stocks in today's market in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/113024090.cms,2024-09-03T10:55:41Z,The NSE Nifty index closed 1.15 points  up  at 25279.85
Stock market update: Nifty Pharma index advances 0.12%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-12/articleshow/113023816.cms,2024-09-03T10:50:35Z,The Nifty Pharma index closed 0.12 per cent  up  at 23014.3.
Stock market update: Nifty Bank index advances 0.49%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-49/articleshow/113023560.cms,2024-09-03T10:45:29Z,The Nifty Bank index closed 0.49 per cent  up  at 51689.1.
Sensex falls! These stocks fell 5% or more in Tuesday's session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-these-stocks-fell-5-or-more-in-tuesdays-session/articleshow/113023362.cms,2024-09-03T10:40:23Z,"In the Nifty pack, 21 stocks closed in the green, while 29 stocks ended in the red."
Premier Energies gains 86% on trading debut; Nifty gains for a 14th day,https://www.business-standard.com/markets/stock-market-news/premier-energies-gains-86-on-trading-debut-nifty-gains-for-a-14th-day-124090300740_1.html,2024-09-03T10:40:09Z,"The benchmark Nifty's winning run continued, with the 50-share index managing to eke out just a 1.15-point gain on Tuesday to end at 25,280"
Stock market update: Stocks that hit 52-week highs on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/113023156.cms,2024-09-03T10:35:16Z,"Tembo Global Ind,  Laxmi Cotspin,  Geojit Financial,  Godrej Ind. and  Kitex Garments, hit their fresh 52-week highs during the day."
"Gainers & Losers: Mazagon Dock, Raymond among 6 stocks that hogged limelight on Tuesday",https://m.economictimes.com/markets/web-stories/gainers-amp-losers-mazagon-dock-raymond-among-6-stocks-that-hogged-limelight-on-tuesday/slideshow/113023144.cms,2024-09-03T10:35:05Z,"Nifty rose for the 14th consecutive session, closing at 25,279.85, supported by ICICI Bank and HDFC Bank. BSE Sensex fell slightly to 82,521.66. Here are Tuesday’s most active stocks."
Stock market update: Fertilisers stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/113022809.cms,2024-09-03T10:30:10Z,The 30-share BSE Sensex closed  down  4.4 points at 82555.44
Nifty's historic run continues for 14th straight session powered by banking giants,https://economictimes.indiatimes.com/markets/stocks/news/niftys-historic-run-continues-for-14th-straight-session-powered-by-banking-giants/articleshow/113022310.cms,2024-09-03T10:21:49Z,"Headline index BSE Sensex, however, closed with minor declines at 82,555, falling by 4 points or 0.01%."
Hacker behind $234 million India crypto theft starts washing funds,https://economictimes.indiatimes.com/tech/technology/hacker-behind-234-million-india-crypto-theft-starts-washing-funds/articleshow/113025576.cms,2024-09-03T10:17:38Z,"The perpetrator on Monday moved 2,500 Ether tokens worth about $6.3 million to Tornado Cash — a sanctioned service that blurs the origin of cryptoassets — soon after the briefing led by WazirX’s Dubai-based founder Nischal Shetty."
Setting up a cache server for apt packages,https://qmacro.org/blog/posts/2024/09/03/setting-up-a-cache-server-for-apt-packages/,2024-09-03T10:14:59Z,Setting up a cache server for apt packages 03 Sep 2024 | 11 min read Some notes on setting up an apt-cacher-ng based cache server for Debian...
"Sensex, Nifty ends near flat line; consumer durables shares in demand",https://www.business-standard.com/markets/capital-market-news/sensex-nifty-ends-near-flat-line-consumer-durables-shares-in-demand-124090300775_1.html,2024-09-03T10:11:00Z,"As per provisional closing, the barometer index, the S&P BSE Sensex, fell 4.40 points or 0.01% to 82,555.44. The Nifty 50 index rose 1.15 points or 0.00% to 25,279.85. The Nifty50 extended its gaining streak for 14th day."
Pramod Amthe on raising Nifty target; 3 top bets in FMCG & auto,https://economictimes.indiatimes.com/markets/expert-view/pramod-amthe-on-raising-nifty-target-3-top-bets-in-fmcg-auto/articleshow/113018954.cms,2024-09-03T09:17:59Z,"Pramod Amthe of InCred Capital remains cautious on defence and railway sectors, favoring FMCG stocks like Marico and Britannia. He highlights promising opportunities in auto companies such as Hero MotoCorp and Maruti as well as Ashok Leyland in CVs. Amthe see…"
Market trade with tiny cuts; metal shares slides,https://www.business-standard.com/markets/capital-market-news/market-trade-with-tiny-cuts-metal-shares-slides-124090300626_1.html,2024-09-03T09:03:00Z,"At 14:30 IST, the barometer index, the S&P BSE Sensex, fell 21.45 points or 0.03% to 82,538.39. The Nifty 50 index shed 6.65 points or 0.03% to 25,272.05."
Hands-On With The OX Frog300 Shark Skin And Depth Rainbow,https://www.fratellowatches.com/hands-on-with-the-ox-frog300-shark-skin-and-depth-rainbow/,2024-09-03T09:00:02Z,"Tool watches are not only popular but also often uncomplicated and dull from a design point of view. How refreshing it is to see and wear the Frog300 from Oceanix (or OX for short). It has a non-conventional case shape, modern-styled bold hands and indexes, a…"
"""She Cleared The Cut-Off"": IIM Ahmedabad Professor On Navya Being Trolled",https://www.ndtv.com/entertainment/nobody-is-allowed-to-troll-students-under-my-nose-iim-ahmedabad-professor-stands-up-for-navya-naveli-nanda-6479494,2024-09-03T08:31:32Z,Navya Naveli Nanda is known for her podcast titled What The Hell Navya
Utilties shares fall,https://www.business-standard.com/markets/capital-market-news/utilties-shares-fall-124090300581_1.html,2024-09-03T08:30:00Z,"Utilties stocks were trading in the negative zone, with the BSE Utilities index falling 20.21 points or 0.31% at 6425.21 at 13:42 IST."
Metal shares fall,https://www.business-standard.com/markets/capital-market-news/metal-shares-fall-124090300580_1.html,2024-09-03T08:30:00Z,"Metal stocks were trading in the negative zone, with the BSE Metal index falling 108.21 points or 0.34% at 31966.04 at 13:42 IST."
Oil and Gas shares fall,https://www.business-standard.com/markets/capital-market-news/oil-and-gas-shares-fall-124090300579_1.html,2024-09-03T08:30:00Z,"Oil and Gas  stocks were trading in the negative zone, with the BSE Oil & Gas index falling 139.7 points or 0.42% at 32781.11 at 13:42 IST."
World's Fastest Wireless Dropper - Gear Show August 2024,https://www.vitalmtb.com/videos/member/worlds-fastest-wireless-dropper-vital-mtb-gear-show,2024-09-03T08:09:51Z,"We're back with another loaded episode of your favorite gear show, featuring the new, ultra-fast Transfer Neo wireless dropper post from Fox, a nifty helmet/gear back from Sensus, and a cool half shell helmet from 7iDP. We cover the hottest product news of th…"
Indices pare losses; European mkt advance,https://www.business-standard.com/markets/capital-market-news/indices-pare-losses-european-mkt-advance-124090300540_1.html,2024-09-03T08:06:00Z,"At 13:30 IST, the barometer index, the S&P BSE Sensex added 26.52 points or 0.03% to 82,583.95. The Nifty 50 index rose 5.50 points or 0.02% to 25,284.20."
Dish TV India Ltd slips for fifth straight session,https://www.business-standard.com/markets/capital-market-news/dish-tv-india-ltd-slips-for-fifth-straight-session-124090300557_1.html,2024-09-03T08:05:00Z,"Dish TV India Ltd is quoting at Rs 14.52, down 0.62% on the day as on 13:19 IST on the NSE. The stock jumped 78.55% in last one year as compared to a 29.5% rally in NIFTY and a 10.98% spurt in the Nifty Media index."
HDFC Asset Management Company Ltd eases for fifth straight session,https://www.business-standard.com/markets/capital-market-news/hdfc-asset-management-company-ltd-eases-for-fifth-straight-session-124090300553_1.html,2024-09-03T08:05:00Z,"HDFC Asset Management Company Ltd is quoting at Rs 4379.5, down 0.54% on the day as on 13:19 IST on the NSE. The stock jumped 78.55% in last one year as compared to a 29.5% rally in NIFTY and a 19.6% spurt in the Nifty Financial Services index."
Procter & Gamble Hygiene and Health Care Ltd eases for fifth straight session,https://www.business-standard.com/markets/capital-market-news/procter-gamble-hygiene-and-health-care-ltd-eases-for-fifth-straight-session-124090300556_1.html,2024-09-03T08:05:00Z,"Procter & Gamble Hygiene and Health Care Ltd is quoting at Rs 16345.45, down 0.98% on the day as on 13:19 IST on the NSE. The stock jumped 78.55% in last one year as compared to a 29.5% rally in NIFTY and a 24.84% spurt in the Nifty FMCG index."
2 top stock recommendations from Sudeep Shah,https://economictimes.indiatimes.com/markets/expert-view/2-top-stock-recommendations-from-sudeep-shah/articleshow/113016568.cms,2024-09-03T08:00:58Z,"​So, if we just have to come down to a number on Nifty, then yes 25,100 will now be that number that I will be watching out for on the downside as an important support and till this zone is held. Upside up to 25,430, 25,500 cannot be ruled out in the next few…"
Market slips into red after positive start; investors remain cautious,https://www.thehindubusinessline.com/markets/stock-markets/market-slips-into-red-after-positive-start-investors-remain-cautious/article68600059.ece,2024-09-03T07:48:59Z,"Indian stock market fluctuates, Sensex and Nifty in red, expert advises caution amid global market impact, stock selection crucial."
NSE indices shakeup to trigger $633 million inflows for 5 PSU stocks,https://economictimes.indiatimes.com/markets/stocks/news/nse-indices-shakeup-to-trigger-633-million-inflows-for-5-psu-stocks/articleshow/113016059.cms,2024-09-03T07:44:21Z,"Benchmarks use a straightforward rule of reward and reprimand for periodic asset adjustments: high-performing stocks are included, while underperformers are removed. This rebalancing ensures that an index accurately mirrors its intended market segment. The NS…"
"SBI Cards & Payment Services Ltd soars 3.83%, Gains for third straight session",https://www.business-standard.com/markets/capital-market-news/sbi-cards-payment-services-ltd-soars-3-83-gains-for-third-straight-session-124090300528_1.html,2024-09-03T07:35:00Z,"SBI Cards & Payment Services Ltd is quoting at Rs 772.85, up 3.83% on the day as on 12:49 IST on the NSE. The stock is down 8.19% in last one year as compared to a 29.37% gain in NIFTY and a 19.62% gain in the Nifty Financial Services index."
"United Spirits Ltd spurts 0.45%, up for five straight sessions",https://www.business-standard.com/markets/capital-market-news/united-spirits-ltd-spurts-0-45-up-for-five-straight-sessions-124090300526_1.html,2024-09-03T07:30:00Z,"United Spirits Ltd is quoting at Rs 1491.6, up 0.45% on the day as on 12:44 IST on the NSE. The stock is up 45.54% in last one year as compared to a 29.36% gain in NIFTY and a 24.73% gain in the Nifty FMCG."
Persistent Systems Ltd up for fifth session,https://www.business-standard.com/markets/capital-market-news/persistent-systems-ltd-up-for-fifth-session-124090300527_1.html,2024-09-03T07:30:00Z,"Persistent Systems Ltd is quoting at Rs 5291.75, up 1.63% on the day as on 12:44 IST on the NSE. The stock is up 83.02% in last one year as compared to a 29.36% spurt in NIFTY and a 33.85% spurt in the Nifty IT."
Barometers turn rangebound; consumer durables advance; NSE VIX slides 2.13%,https://www.business-standard.com/markets/capital-market-news/barometers-turn-rangebound-consumer-durables-advance-nse-vix-slides-2-13-124090300467_1.html,2024-09-03T07:09:00Z,"At 12:30 IST, the barometer index, the S&P BSE Sensex declined 78.60 points or 0.10% to 82,481.24. The Nifty 50 index lost 25.55 points or 0.10% to 25,253.15."
Driven: 2025 Volvo EX90 Twin Motor Performance,https://theawesomer.com/driven-2025-volvo-ex90-review/749334/,2024-09-03T07:00:48Z,"The Volvo EX90 is the Swedish automaker’s new three-row electric SUV that joins the line alongside the gas-powered XC90. We spent some time getting to know the Twin Motor Performance model, which is the fastest and most powerful of the lineup. Complementing i…"
"Mankind Pharma plans Rs 9,000 crore raise for Bharat Serums acquisition",https://www.business-standard.com/companies/news/mankind-pharma-plans-rs-9-000-crore-raise-for-bharat-serums-acquisition-124090300428_1.html,2024-09-03T06:54:57Z,"The move will position Mankind as a leader in the gynaecology-fertility segment, with an anticipated market share of around 20%, surpassing Emcure: Mankind Pharma"
"ICICI Bank, Zee in focus amid allegations on Sebi chief Buch; outlook here",https://www.business-standard.com/markets/news/icici-bank-zee-in-focus-amid-allegations-on-sebi-chief-buch-outlook-here-124090300343_1.html,2024-09-03T06:10:35Z,"ICICI Bank stock has gained 31% in the last 9 months, while Zee has crashed 50% thus far in 2024. Both stocks could see a role reversal going ahead provided these levels are taken out, suggest charts."
Indices trade lower; PSU bank shares witness profit booking,https://www.business-standard.com/markets/capital-market-news/indices-trade-lower-psu-bank-shares-witness-profit-booking-124090300411_1.html,2024-09-03T06:03:00Z,"At 11:30 IST, the barometer index, the S&P BSE Sensex fell 77.28 points or 0.09% to 82,481.76. The Nifty 50 index shed 22 points or 0.09% to 25,256.70."
"Cochin Shipyard, HAL, 8 other defence PSU stocks fall up to 30% in a month. Is it time for bottom fishing?",https://economictimes.indiatimes.com/markets/stocks/news/cochin-shipyard-hal-8-other-defence-psu-stocks-fall-up-to-30-in-a-month-is-it-time-for-bottom-fishing/articleshow/113012956.cms,2024-09-03T06:02:17Z,"Defence stocks have corrected significantly in the past month. Experts advise against bottom fishing and suggest waiting for clear signs of market reversal. Cochin Shipyard, Garden Reach, and Mazagon Dock are among the top losers. Stable names like HAL and Bh…"
Sensex falls! These stocks are down 5% or more on BSE,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-these-stocks-are-down-5-or-more-on-bse/articleshow/113012765.cms,2024-09-03T05:56:18Z,"In the Nifty pack, 22 stocks were trading in the green, while 28 stocks were trading in the red."
Stock market update: Fertilisers stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/113012558.cms,2024-09-03T05:51:07Z,The 30-share BSE Sensex was  down  85.75 points at 82474.09
Stock market update: Nifty Bank index falls 0.09% in a weak market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-09-in-a-weak-market/articleshow/113012418.cms,2024-09-03T05:45:58Z,The Nifty Bank index was trading 0.09 per cent  down  at 51394.7.
"Nifty, Sensex open flat as Investors eye US jobs data",https://www.thehindubusinessline.com/markets/nifty-sensex-open-flat-as-investors-eye-us-jobs-data/article68599582.ece,2024-09-03T05:28:34Z,"The market’s cautious stance comes as investors await key US jobs data later this week, which could influence the Federal Reserve’s decision on interest rate cuts"
Stock market update: Power stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/113011895.cms,2024-09-03T05:25:32Z,The 30-share BSE Sensex was  down  77.72 points at 82482.12
Stock market update: Nifty Auto index falls 0.03% in a weak market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-falls-0-03-in-a-weak-market/articleshow/113011760.cms,2024-09-03T05:20:26Z,The Nifty Auto index was trading 0.03 per cent  down  at 26064.55.
"Bank Nifty prediction today — September 3, 2024: Wait for a breakout to go long",https://www.thehindubusinessline.com/portfolio/technical-analysis/bank-nifty-prediction-today-september-3-2024-wait-for-a-breakout-to-go-long/article68599628.ece,2024-09-03T05:19:30Z,"Bank Nifty September Futures (51,650) trading analysis with support, resistance levels, and potential breakout points for traders."
Vedanta shares rise 2% after approving Rs 20 interim dividend,https://economictimes.indiatimes.com/markets/stocks/news/vedanta-shares-rise-2-after-approving-rs-20-interim-dividend/articleshow/113011605.cms,2024-09-03T05:14:03Z,"Vedanta shares rose 2% following the announcement of a third interim dividend of Rs 20 per share for FY2024-25, amounting to Rs 7,821 crore. The company displayed strong recent performance, with a 97% return over the past year and significant growth in net pr…"
Stock market update: FMCG stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/113011493.cms,2024-09-03T05:10:08Z,The 30-share BSE Sensex was  down  83.02 points at 82476.82
"Nifty prediction today – Sept 3, 2024: Index stays above a support",https://www.thehindubusinessline.com/portfolio/technical-analysis/nifty-prediction-today-3-sept-2024-index-stays-above-a-support/article68599620.ece,2024-09-03T05:07:19Z,"Nifty Prediction for Today, 3rd September 2024: Nifty futures has the potential to touch 25,500"
"Nifty below 25,300 level; media shares under pressure",https://www.business-standard.com/markets/capital-market-news/nifty-below-25-300-level-media-shares-under-pressure-124090300247_1.html,2024-09-03T05:04:00Z,"At 10:30 ST, the barometer index, the S&P BSE Sensex, fell 114.19 points or 0.12% to 82,456.88. The Nifty 50 index shed 30.20 points or 0.12% to 25,252.70."
Stock market update: Nifty Pharma index advances 0.58% in a weak market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-58-in-a-weak-market/articleshow/113011228.cms,2024-09-03T04:59:49Z,The Nifty Pharma index was trading 0.58 per cent  up  at 23121.2.
Stock market update: Mining stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/113010940.cms,2024-09-03T04:49:41Z,The 30-share BSE Sensex was  down  57.64 points at 82502.2
